wavelength,species,dl,sensitivity,photoreceptor
337,salmon,dark,0.251721116,rod
338,salmon,dark,0.253569415,rod
339,salmon,dark,0.255292138,rod
340,salmon,dark,0.256887213,rod
341,salmon,dark,0.258352821,rod
342,salmon,dark,0.259687409,rod
343,salmon,dark,0.26088969,rod
344,salmon,dark,0.261958654,rod
345,salmon,dark,0.262893576,rod
346,salmon,dark,0.263694016,rod
347,salmon,dark,0.264359826,rod
348,salmon,dark,0.264891157,rod
349,salmon,dark,0.265288457,rod
350,salmon,dark,0.265552476,rod
351,salmon,dark,0.265684266,rod
352,salmon,dark,0.265685185,rod
353,salmon,dark,0.265556894,rod
354,salmon,dark,0.265301356,rod
355,salmon,dark,0.264920839,rod
356,salmon,dark,0.264417908,rod
357,salmon,dark,0.263795427,rod
358,salmon,dark,0.26305655,rod
359,salmon,dark,0.262204724,rod
360,salmon,dark,0.261243676,rod
361,salmon,dark,0.260177414,rod
362,salmon,dark,0.259010218,rod
363,salmon,dark,0.25774663,rod
364,salmon,dark,0.256391452,rod
365,salmon,dark,0.254949735,rod
366,salmon,dark,0.253426772,rod
367,salmon,dark,0.251828085,rod
368,salmon,dark,0.25015942,rod
369,salmon,dark,0.248426737,rod
370,salmon,dark,0.246636195,rod
371,salmon,dark,0.244794146,rod
372,salmon,dark,0.242907122,rod
373,salmon,dark,0.240981825,rod
374,salmon,dark,0.239025113,rod
375,salmon,dark,0.23704399,rod
376,salmon,dark,0.235045596,rod
377,salmon,dark,0.233037189,rod
378,salmon,dark,0.231026141,rod
379,salmon,dark,0.229019918,rod
380,salmon,dark,0.227026073,rod
381,salmon,dark,0.22505223,rod
382,salmon,dark,0.223106077,rod
383,salmon,dark,0.221195345,rod
384,salmon,dark,0.219327805,rod
385,salmon,dark,0.217511251,rod
386,salmon,dark,0.215753488,rod
387,salmon,dark,0.21406232,rod
388,salmon,dark,0.212445542,rod
389,salmon,dark,0.210910923,rod
390,salmon,dark,0.209466196,rod
391,salmon,dark,0.208119051,rod
392,salmon,dark,0.206877118,rod
393,salmon,dark,0.205747957,rod
394,salmon,dark,0.204739051,rod
395,salmon,dark,0.203857793,rod
396,salmon,dark,0.203111472,rod
397,salmon,dark,0.202507271,rod
398,salmon,dark,0.202052247,rod
399,salmon,dark,0.201753329,rod
400,salmon,dark,0.201617304,rod
401,salmon,dark,0.201650809,rod
402,salmon,dark,0.201860319,rod
403,salmon,dark,0.202252143,rod
404,salmon,dark,0.202832406,rod
405,salmon,dark,0.20360705,rod
406,salmon,dark,0.204581815,rod
407,salmon,dark,0.205762239,rod
408,salmon,dark,0.207153642,rod
409,salmon,dark,0.20876112,rod
410,salmon,dark,0.210589538,rod
411,salmon,dark,0.212643518,rod
412,salmon,dark,0.214927432,rod
413,salmon,dark,0.217445394,rod
414,salmon,dark,0.220201251,rod
415,salmon,dark,0.223198572,rod
416,salmon,dark,0.226440646,rod
417,salmon,dark,0.229930466,rod
418,salmon,dark,0.233670729,rod
419,salmon,dark,0.237663822,rod
420,salmon,dark,0.241911815,rod
421,salmon,dark,0.246416458,rod
422,salmon,dark,0.251179169,rod
423,salmon,dark,0.256201027,rod
424,salmon,dark,0.261482771,rod
425,salmon,dark,0.267024785,rod
426,salmon,dark,0.272827099,rod
427,salmon,dark,0.278889381,rod
428,salmon,dark,0.285210929,rod
429,salmon,dark,0.291790672,rod
430,salmon,dark,0.298627162,rod
431,salmon,dark,0.305718569,rod
432,salmon,dark,0.313062684,rod
433,salmon,dark,0.320656909,rod
434,salmon,dark,0.328498264,rod
435,salmon,dark,0.336583379,rod
436,salmon,dark,0.344908496,rod
437,salmon,dark,0.353469473,rod
438,salmon,dark,0.362261781,rod
439,salmon,dark,0.37128051,rod
440,salmon,dark,0.38052037,rod
441,salmon,dark,0.389975696,rod
442,salmon,dark,0.399640456,rod
443,salmon,dark,0.409508251,rod
444,salmon,dark,0.419572326,rod
445,salmon,dark,0.429825578,rod
446,salmon,dark,0.440260562,rod
447,salmon,dark,0.450869504,rod
448,salmon,dark,0.461644306,rod
449,salmon,dark,0.472576562,rod
450,salmon,dark,0.483657567,rod
451,salmon,dark,0.494878326,rod
452,salmon,dark,0.506229574,rod
453,salmon,dark,0.517701781,rod
454,salmon,dark,0.529285171,rod
455,salmon,dark,0.540969734,rod
456,salmon,dark,0.552745236,rod
457,salmon,dark,0.56460124,rod
458,salmon,dark,0.576527112,rod
459,salmon,dark,0.588512043,rod
460,salmon,dark,0.600545056,rod
461,salmon,dark,0.612615021,rod
462,salmon,dark,0.62471067,rod
463,salmon,dark,0.636820609,rod
464,salmon,dark,0.648933325,rod
465,salmon,dark,0.661037208,rod
466,salmon,dark,0.673120549,rod
467,salmon,dark,0.68517156,rod
468,salmon,dark,0.69717838,rod
469,salmon,dark,0.70912908,rod
470,salmon,dark,0.721011676,rod
471,salmon,dark,0.732814132,rod
472,salmon,dark,0.74452437,rod
473,salmon,dark,0.756130269,rod
474,salmon,dark,0.767619674,rod
475,salmon,dark,0.778980398,rod
476,salmon,dark,0.790200226,rod
477,salmon,dark,0.801266914,rod
478,salmon,dark,0.812168193,rod
479,salmon,dark,0.822891769,rod
480,salmon,dark,0.833425324,rod
481,salmon,dark,0.843756516,rod
482,salmon,dark,0.853872979,rod
483,salmon,dark,0.863762324,rod
484,salmon,dark,0.873412138,rod
485,salmon,dark,0.882809986,rod
486,salmon,dark,0.891943412,rod
487,salmon,dark,0.90079994,rod
488,salmon,dark,0.909367078,rod
489,salmon,dark,0.917632322,rod
490,salmon,dark,0.925583162,rod
491,salmon,dark,0.933207088,rod
492,salmon,dark,0.940491601,rod
493,salmon,dark,0.94742422,rod
494,salmon,dark,0.953992501,rod
495,salmon,dark,0.960184048,rod
496,salmon,dark,0.965986534,rod
497,salmon,dark,0.971387722,rod
498,salmon,dark,0.976375491,rod
499,salmon,dark,0.98093786,rod
500,salmon,dark,0.985063023,rod
501,salmon,dark,0.988739381,rod
502,salmon,dark,0.991955584,rod
503,salmon,dark,0.994700567,rod
504,salmon,dark,0.9969636,rod
505,salmon,dark,0.998734332,rod
506,salmon,dark,1.000002847,rod
507,salmon,dark,1.000759718,rod
508,salmon,dark,1.000996064,rod
509,salmon,dark,1.000703607,rod
510,salmon,dark,0.999874742,rod
511,salmon,dark,0.998502592,rod
512,salmon,dark,0.996581081,rod
513,salmon,dark,0.994104994,rod
514,salmon,dark,0.991070044,rod
515,salmon,dark,0.987472938,rod
516,salmon,dark,0.983311439,rod
517,salmon,dark,0.978584426,rod
518,salmon,dark,0.973291948,rod
519,salmon,dark,0.967435286,rod
520,salmon,dark,0.961016991,rod
521,salmon,dark,0.954040932,rod
522,salmon,dark,0.946512328,rod
523,salmon,dark,0.938437778,rod
524,salmon,dark,0.929825281,rod
525,salmon,dark,0.920684243,rod
526,salmon,dark,0.911025482,rod
527,salmon,dark,0.900861216,rod
528,salmon,dark,0.890205045,rod
529,salmon,dark,0.879071922,rod
530,salmon,dark,0.867478112,rod
531,salmon,dark,0.855441141,rod
532,salmon,dark,0.842979735,rod
533,salmon,dark,0.83011375,rod
534,salmon,dark,0.816864093,rod
535,salmon,dark,0.803252631,rod
536,salmon,dark,0.789302099,rod
537,salmon,dark,0.775035992,rod
538,salmon,dark,0.760478466,rod
539,salmon,dark,0.745654215,rod
540,salmon,dark,0.730588364,rod
541,salmon,dark,0.715306349,rod
542,salmon,dark,0.699833799,rod
543,salmon,dark,0.684196419,rod
544,salmon,dark,0.668419876,rod
545,salmon,dark,0.652529687,rod
546,salmon,dark,0.636551113,rod
547,salmon,dark,0.620509055,rod
548,salmon,dark,0.60442796,rod
549,salmon,dark,0.588331733,rod
550,salmon,dark,0.572243654,rod
551,salmon,dark,0.556186309,rod
552,salmon,dark,0.540181524,rod
553,salmon,dark,0.524250311,rod
554,salmon,dark,0.50841282,rod
555,salmon,dark,0.492688304,rod
556,salmon,dark,0.477095092,rod
557,salmon,dark,0.461650566,rod
558,salmon,dark,0.446371148,rod
559,salmon,dark,0.431272299,rod
560,salmon,dark,0.416368519,rod
561,salmon,dark,0.401673355,rod
562,salmon,dark,0.387199416,rod
563,salmon,dark,0.372958389,rod
564,salmon,dark,0.358961064,rod
565,salmon,dark,0.345217357,rod
566,salmon,dark,0.33173634,rod
567,salmon,dark,0.318526267,rod
568,salmon,dark,0.305594607,rod
569,salmon,dark,0.292948075,rod
570,salmon,dark,0.280592656,rod
571,salmon,dark,0.268533642,rod
572,salmon,dark,0.256775652,rod
573,salmon,dark,0.245322663,rod
574,salmon,dark,0.234178028,rod
575,salmon,dark,0.223344503,rod
576,salmon,dark,0.212824259,rod
577,salmon,dark,0.202618904,rod
578,salmon,dark,0.192729491,rod
579,salmon,dark,0.183156534,rod
580,salmon,dark,0.173900015,rod
581,salmon,dark,0.164959393,rod
582,salmon,dark,0.156333608,rod
583,salmon,dark,0.148021092,rod
584,salmon,dark,0.140019769,rod
585,salmon,dark,0.132327064,rod
586,salmon,dark,0.124939909,rod
587,salmon,dark,0.117854753,rod
588,salmon,dark,0.111067567,rod
589,salmon,dark,0.10457386,rod
590,salmon,dark,0.098368689,rod
591,salmon,dark,0.092446681,rod
592,salmon,dark,0.086802049,rod
593,salmon,dark,0.081428614,rod
594,salmon,dark,0.076319833,rod
595,salmon,dark,0.071468827,rod
596,salmon,dark,0.066868409,rod
597,salmon,dark,0.06251112,rod
598,salmon,dark,0.058389264,rod
599,salmon,dark,0.054494944,rod
600,salmon,dark,0.050820098,rod
601,salmon,dark,0.047356539,rod
602,salmon,dark,0.044095996,rod
603,salmon,dark,0.041030146,rod
604,salmon,dark,0.038150658,rod
605,salmon,dark,0.035449224,rod
606,salmon,dark,0.032917594,rod
607,salmon,dark,0.030547612,rod
608,salmon,dark,0.028331241,rod
609,salmon,dark,0.026260595,rod
610,salmon,dark,0.02432796,rod
611,salmon,dark,0.022525819,rod
612,salmon,dark,0.020846868,rod
613,salmon,dark,0.019284035,rod
614,salmon,dark,0.017830492,rod
615,salmon,dark,0.016479667,rod
616,salmon,dark,0.015225248,rod
617,salmon,dark,0.014061194,rod
618,salmon,dark,0.012981735,rod
619,salmon,dark,0.011981373,rod
620,salmon,dark,0.011054882,rod
621,salmon,dark,0.010197304,rod
622,salmon,dark,0.009403948,rod
623,salmon,dark,0.008670381,rod
624,salmon,dark,0.007992425,rod
625,salmon,dark,0.007366144,rod
626,salmon,dark,0.006787844,rod
627,salmon,dark,0.006254057,rod
628,salmon,dark,0.005761533,rod
629,salmon,dark,0.005307236,rod
630,salmon,dark,0.004888325,rod
631,salmon,dark,0.004502155,rod
632,salmon,dark,0.004146255,rod
633,salmon,dark,0.00381833,rod
634,salmon,dark,0.003516244,rod
635,salmon,dark,0.003238012,rod
636,salmon,dark,0.002981794,rod
637,salmon,dark,0.002745881,rod
638,salmon,dark,0.002528693,rod
639,salmon,dark,0.002328763,rod
640,salmon,dark,0.002144738,rod
641,salmon,dark,0.001975364,rod
642,salmon,dark,0.001819483,rod
643,salmon,dark,0.001676027,rod
644,salmon,dark,0.00154401,rod
645,salmon,dark,0.00142252,rod
646,salmon,dark,0.001310718,rod
647,salmon,dark,0.00120783,rod
648,salmon,dark,0.001113143,rod
649,salmon,dark,0.001026002,rod
650,salmon,dark,0.0009458,rod
651,salmon,dark,0.000871981,rod
652,salmon,dark,0.000804032,rod
653,salmon,dark,0.000741483,rod
654,salmon,dark,0.0006839,rod
655,salmon,dark,0.000630882,rod
656,salmon,dark,0.000582065,rod
657,salmon,dark,0.00053711,rod
658,salmon,dark,0.000495707,rod
659,salmon,dark,0.00045757,rod
660,salmon,dark,0.000422439,rod
661,salmon,dark,0.000390072,rod
662,salmon,dark,0.000360248,rod
663,salmon,dark,0.000332762,rod
664,salmon,dark,0.000307428,rod
665,salmon,dark,0.000284075,rod
666,salmon,dark,0.000262543,rod
667,salmon,dark,0.000242689,rod
668,salmon,dark,0.000224377,rod
669,salmon,dark,0.000207487,rod
670,salmon,dark,0.000191904,rod
671,salmon,dark,0.000177525,rod
672,salmon,dark,0.000164255,rod
673,salmon,dark,0.000152007,rod
674,salmon,dark,0.000140699,rod
675,salmon,dark,0.000130258,rod
676,salmon,dark,0.000120615,rod
677,salmon,dark,0.000111708,rod
678,salmon,dark,0.000103479,rod
679,salmon,dark,9.59E-05,rod
680,salmon,dark,8.88E-05,rod
681,salmon,dark,8.24E-05,rod
682,salmon,dark,7.63E-05,rod
683,salmon,dark,7.08E-05,rod
684,salmon,dark,6.57E-05,rod
685,salmon,dark,6.09E-05,rod
686,salmon,dark,5.65E-05,rod
687,salmon,dark,5.24E-05,rod
688,salmon,dark,4.87E-05,rod
689,salmon,dark,4.52E-05,rod
690,salmon,dark,4.20E-05,rod
691,salmon,dark,3.90E-05,rod
692,salmon,dark,3.62E-05,rod
693,salmon,dark,3.36E-05,rod
694,salmon,dark,3.13E-05,rod
695,salmon,dark,2.90E-05,rod
696,salmon,dark,2.70E-05,rod
697,salmon,dark,2.51E-05,rod
698,salmon,dark,2.34E-05,rod
699,salmon,dark,2.17E-05,rod
700,salmon,dark,2.02E-05,rod
300,walleyepollock,dark,0.135097458,mw
301,walleyepollock,dark,0.13899174,mw
302,walleyepollock,dark,0.1429099,mw
303,walleyepollock,dark,0.146847753,mw
304,walleyepollock,dark,0.150800966,mw
305,walleyepollock,dark,0.154765068,mw
306,walleyepollock,dark,0.158735459,mw
307,walleyepollock,dark,0.162707414,mw
308,walleyepollock,dark,0.1666761,mw
309,walleyepollock,dark,0.170636579,mw
310,walleyepollock,dark,0.174583822,mw
311,walleyepollock,dark,0.17851272,mw
312,walleyepollock,dark,0.182418096,mw
313,walleyepollock,dark,0.186294717,mw
314,walleyepollock,dark,0.190137306,mw
315,walleyepollock,dark,0.193940557,mw
316,walleyepollock,dark,0.197699148,mw
317,walleyepollock,dark,0.201407754,mw
318,walleyepollock,dark,0.205061063,mw
319,walleyepollock,dark,0.208653789,mw
320,walleyepollock,dark,0.21218069,mw
321,walleyepollock,dark,0.21563658,mw
322,walleyepollock,dark,0.219016346,mw
323,walleyepollock,dark,0.222314961,mw
324,walleyepollock,dark,0.225527505,mw
325,walleyepollock,dark,0.228649173,mw
326,walleyepollock,dark,0.231675297,mw
327,walleyepollock,dark,0.234601355,mw
328,walleyepollock,dark,0.237422994,mw
329,walleyepollock,dark,0.240136035,mw
330,walleyepollock,dark,0.242736496,mw
331,walleyepollock,dark,0.245220601,mw
332,walleyepollock,dark,0.247584796,mw
333,walleyepollock,dark,0.249825762,mw
334,walleyepollock,dark,0.251940427,mw
335,walleyepollock,dark,0.253925979,mw
336,walleyepollock,dark,0.255779876,mw
337,walleyepollock,dark,0.257499859,mw
338,walleyepollock,dark,0.259083962,mw
339,walleyepollock,dark,0.260530521,mw
340,walleyepollock,dark,0.261838181,mw
341,walleyepollock,dark,0.263005907,mw
342,walleyepollock,dark,0.264032991,mw
343,walleyepollock,dark,0.264919055,mw
344,walleyepollock,dark,0.265664059,mw
345,walleyepollock,dark,0.266268305,mw
346,walleyepollock,dark,0.266732442,mw
347,walleyepollock,dark,0.267057466,mw
348,walleyepollock,dark,0.267244721,mw
349,walleyepollock,dark,0.267295906,mw
350,walleyepollock,dark,0.267213066,mw
351,walleyepollock,dark,0.2669986,mw
352,walleyepollock,dark,0.26665525,mw
353,walleyepollock,dark,0.266186106,mw
354,walleyepollock,dark,0.265594596,mw
355,walleyepollock,dark,0.264884486,mw
356,walleyepollock,dark,0.26405987,mw
357,walleyepollock,dark,0.263125167,mw
358,walleyepollock,dark,0.262085114,mw
359,walleyepollock,dark,0.260944753,mw
360,walleyepollock,dark,0.259709429,mw
361,walleyepollock,dark,0.258384775,mw
362,walleyepollock,dark,0.256976705,mw
363,walleyepollock,dark,0.255491403,mw
364,walleyepollock,dark,0.253935308,mw
365,walleyepollock,dark,0.252315108,mw
366,walleyepollock,dark,0.250637723,mw
367,walleyepollock,dark,0.248910291,mw
368,walleyepollock,dark,0.247140161,mw
369,walleyepollock,dark,0.245334873,mw
370,walleyepollock,dark,0.243502146,mw
371,walleyepollock,dark,0.241649863,mw
372,walleyepollock,dark,0.239786059,mw
373,walleyepollock,dark,0.237918903,mw
374,walleyepollock,dark,0.236056684,mw
375,walleyepollock,dark,0.234207796,mw
376,walleyepollock,dark,0.232380724,mw
377,walleyepollock,dark,0.230584025,mw
378,walleyepollock,dark,0.228826318,mw
379,walleyepollock,dark,0.227116264,mw
380,walleyepollock,dark,0.225462553,mw
381,walleyepollock,dark,0.22387389,mw
382,walleyepollock,dark,0.222358975,mw
383,walleyepollock,dark,0.220926496,mw
384,walleyepollock,dark,0.219585106,mw
385,walleyepollock,dark,0.218343413,mw
386,walleyepollock,dark,0.217209965,mw
387,walleyepollock,dark,0.216193235,mw
388,walleyepollock,dark,0.215301608,mw
389,walleyepollock,dark,0.214543364,mw
390,walleyepollock,dark,0.213926669,mw
391,walleyepollock,dark,0.213459557,mw
392,walleyepollock,dark,0.213149921,mw
393,walleyepollock,dark,0.213005494,mw
394,walleyepollock,dark,0.213033844,mw
395,walleyepollock,dark,0.213242354,mw
396,walleyepollock,dark,0.213638216,mw
397,walleyepollock,dark,0.214228412,mw
398,walleyepollock,dark,0.215019708,mw
399,walleyepollock,dark,0.216018638,mw
400,walleyepollock,dark,0.217231497,mw
401,walleyepollock,dark,0.218664322,mw
402,walleyepollock,dark,0.22032289,mw
403,walleyepollock,dark,0.222212698,mw
404,walleyepollock,dark,0.22433896,mw
405,walleyepollock,dark,0.226706591,mw
406,walleyepollock,dark,0.229320198,mw
407,walleyepollock,dark,0.232184071,mw
408,walleyepollock,dark,0.23530217,mw
409,walleyepollock,dark,0.23867812,mw
410,walleyepollock,dark,0.242315196,mw
411,walleyepollock,dark,0.246216317,mw
412,walleyepollock,dark,0.250384038,mw
413,walleyepollock,dark,0.254820537,mw
414,walleyepollock,dark,0.259527612,mw
415,walleyepollock,dark,0.26450667,mw
416,walleyepollock,dark,0.269758719,mw
417,walleyepollock,dark,0.275284363,mw
418,walleyepollock,dark,0.281083797,mw
419,walleyepollock,dark,0.287156796,mw
420,walleyepollock,dark,0.293502714,mw
421,walleyepollock,dark,0.300120479,mw
422,walleyepollock,dark,0.307008586,mw
423,walleyepollock,dark,0.314165099,mw
424,walleyepollock,dark,0.321587644,mw
425,walleyepollock,dark,0.329273409,mw
426,walleyepollock,dark,0.337219143,mw
427,walleyepollock,dark,0.34542116,mw
428,walleyepollock,dark,0.353875333,mw
429,walleyepollock,dark,0.3625771,mw
430,walleyepollock,dark,0.37152147,mw
431,walleyepollock,dark,0.380703022,mw
432,walleyepollock,dark,0.390115912,mw
433,walleyepollock,dark,0.399753879,mw
434,walleyepollock,dark,0.409610254,mw
435,walleyepollock,dark,0.419677964,mw
436,walleyepollock,dark,0.429949547,mw
437,walleyepollock,dark,0.440417154,mw
438,walleyepollock,dark,0.451072569,mw
439,walleyepollock,dark,0.461907211,mw
440,walleyepollock,dark,0.472912157,mw
441,walleyepollock,dark,0.484078145,mw
442,walleyepollock,dark,0.495395596,mw
443,walleyepollock,dark,0.506854625,mw
444,walleyepollock,dark,0.518445054,mw
445,walleyepollock,dark,0.530156431,mw
446,walleyepollock,dark,0.541978045,mw
447,walleyepollock,dark,0.553898939,mw
448,walleyepollock,dark,0.565907929,mw
449,walleyepollock,dark,0.57799362,mw
450,walleyepollock,dark,0.590144418,mw
451,walleyepollock,dark,0.602348549,mw
452,walleyepollock,dark,0.614594076,mw
453,walleyepollock,dark,0.626868906,mw
454,walleyepollock,dark,0.639160814,mw
455,walleyepollock,dark,0.651457449,mw
456,walleyepollock,dark,0.663746352,mw
457,walleyepollock,dark,0.676014963,mw
458,walleyepollock,dark,0.688250638,mw
459,walleyepollock,dark,0.700440654,mw
460,walleyepollock,dark,0.712572224,mw
461,walleyepollock,dark,0.7246325,mw
462,walleyepollock,dark,0.736608583,mw
463,walleyepollock,dark,0.748487531,mw
464,walleyepollock,dark,0.760256361,mw
465,walleyepollock,dark,0.771902056,mw
466,walleyepollock,dark,0.783411569,mw
467,walleyepollock,dark,0.794771825,mw
468,walleyepollock,dark,0.80596972,mw
469,walleyepollock,dark,0.81699213,mw
470,walleyepollock,dark,0.827825905,mw
471,walleyepollock,dark,0.838457871,mw
472,walleyepollock,dark,0.848874834,mw
473,walleyepollock,dark,0.859063574,mw
474,walleyepollock,dark,0.869010852,mw
475,walleyepollock,dark,0.878703403,mw
476,walleyepollock,dark,0.888127947,mw
477,walleyepollock,dark,0.897271179,mw
478,walleyepollock,dark,0.906119781,mw
479,walleyepollock,dark,0.914660422,mw
480,walleyepollock,dark,0.922879764,mw
481,walleyepollock,dark,0.93076447,mw
482,walleyepollock,dark,0.938301209,mw
483,walleyepollock,dark,0.945476674,mw
484,walleyepollock,dark,0.95227759,mw
485,walleyepollock,dark,0.958690734,mw
486,walleyepollock,dark,0.964702953,mw
487,walleyepollock,dark,0.970301186,mw
488,walleyepollock,dark,0.975472493,mw
489,walleyepollock,dark,0.980204079,mw
490,walleyepollock,dark,0.984483337,mw
491,walleyepollock,dark,0.988297873,mw
492,walleyepollock,dark,0.99163556,mw
493,walleyepollock,dark,0.994484572,mw
494,walleyepollock,dark,0.996833442,mw
495,walleyepollock,dark,0.99867111,mw
496,walleyepollock,dark,0.999986979,mw
497,walleyepollock,dark,1.00077098,mw
498,walleyepollock,dark,1.001013632,mw
499,walleyepollock,dark,1.000706107,mw
500,walleyepollock,dark,0.999840303,mw
501,walleyepollock,dark,0.99840891,mw
502,walleyepollock,dark,0.996405484,mw
503,walleyepollock,dark,0.99382452,mw
504,walleyepollock,dark,0.990661522,mw
505,walleyepollock,dark,0.986913074,mw
506,walleyepollock,dark,0.982576912,mw
507,walleyepollock,dark,0.977651986,mw
508,walleyepollock,dark,0.972138526,mw
509,walleyepollock,dark,0.966038097,mw
510,walleyepollock,dark,0.959353654,mw
511,walleyepollock,dark,0.952089583,mw
512,walleyepollock,dark,0.94425174,mw
513,walleyepollock,dark,0.93584748,mw
514,walleyepollock,dark,0.926885676,mw
515,walleyepollock,dark,0.917376725,mw
516,walleyepollock,dark,0.90733255,mw
517,walleyepollock,dark,0.896766585,mw
518,walleyepollock,dark,0.885693749,mw
519,walleyepollock,dark,0.874130409,mw
520,walleyepollock,dark,0.862094335,mw
521,walleyepollock,dark,0.849604633,mw
522,walleyepollock,dark,0.836681681,mw
523,walleyepollock,dark,0.823347041,mw
524,walleyepollock,dark,0.80962337,mw
525,walleyepollock,dark,0.795534318,mw
526,walleyepollock,dark,0.781104419,mw
527,walleyepollock,dark,0.766358975,mw
528,walleyepollock,dark,0.751323933,mw
529,walleyepollock,dark,0.736025764,mw
530,walleyepollock,dark,0.72049133,mw
531,walleyepollock,dark,0.704747757,mw
532,walleyepollock,dark,0.688822308,mw
533,walleyepollock,dark,0.67274225,mw
534,walleyepollock,dark,0.656534738,mw
535,walleyepollock,dark,0.640226689,mw
536,walleyepollock,dark,0.623844671,mw
537,walleyepollock,dark,0.607414798,mw
538,walleyepollock,dark,0.590962626,mw
539,walleyepollock,dark,0.574513066,mw
540,walleyepollock,dark,0.558090302,mw
541,walleyepollock,dark,0.541717718,mw
542,walleyepollock,dark,0.525417836,mw
543,walleyepollock,dark,0.509212266,mw
544,walleyepollock,dark,0.493121661,mw
545,walleyepollock,dark,0.477165686,mw
546,walleyepollock,dark,0.461362993,mw
547,walleyepollock,dark,0.445731211,mw
548,walleyepollock,dark,0.430286936,mw
549,walleyepollock,dark,0.415045733,mw
550,walleyepollock,dark,0.400022147,mw
551,walleyepollock,dark,0.385229713,mw
552,walleyepollock,dark,0.370680981,mw
553,walleyepollock,dark,0.356387534,mw
554,walleyepollock,dark,0.342360018,mw
555,walleyepollock,dark,0.328608172,mw
556,walleyepollock,dark,0.315140856,mw
557,walleyepollock,dark,0.301966083,mw
558,walleyepollock,dark,0.289091052,mw
559,walleyepollock,dark,0.27652218,mw
560,walleyepollock,dark,0.264265126,mw
561,walleyepollock,dark,0.252324822,mw
562,walleyepollock,dark,0.2407055,mw
563,walleyepollock,dark,0.22941071,mw
564,walleyepollock,dark,0.218443344,mw
565,walleyepollock,dark,0.207805651,mw
566,walleyepollock,dark,0.197499254,mw
567,walleyepollock,dark,0.187525158,mw
568,walleyepollock,dark,0.177883767,mw
569,walleyepollock,dark,0.168574884,mw
570,walleyepollock,dark,0.159597724,mw
571,walleyepollock,dark,0.150950918,mw
572,walleyepollock,dark,0.142632519,mw
573,walleyepollock,dark,0.13464001,mw
574,walleyepollock,dark,0.126970307,mw
575,walleyepollock,dark,0.119619774,mw
576,walleyepollock,dark,0.112584229,mw
577,walleyepollock,dark,0.10585896,mw
578,walleyepollock,dark,0.09943874,mw
579,walleyepollock,dark,0.093317848,mw
580,walleyepollock,dark,0.087490093,mw
581,walleyepollock,dark,0.081948836,mw
582,walleyepollock,dark,0.076687028,mw
583,walleyepollock,dark,0.071697234,mw
584,walleyepollock,dark,0.066971678,mw
585,walleyepollock,dark,0.062502274,mw
586,walleyepollock,dark,0.058280674,mw
587,walleyepollock,dark,0.054298306,mw
588,walleyepollock,dark,0.050546422,mw
589,walleyepollock,dark,0.047016137,mw
590,walleyepollock,dark,0.043698478,mw
591,walleyepollock,dark,0.040584428,mw
592,walleyepollock,dark,0.037664965,mw
593,walleyepollock,dark,0.034931104,mw
594,walleyepollock,dark,0.032373939,mw
595,walleyepollock,dark,0.029984675,mw
596,walleyepollock,dark,0.027754663,mw
597,walleyepollock,dark,0.02567543,mw
598,walleyepollock,dark,0.023738709,mw
599,walleyepollock,dark,0.021936457,mw
600,walleyepollock,dark,0.020260879,mw
601,walleyepollock,dark,0.018704444,mw
602,walleyepollock,dark,0.0172599,mw
603,walleyepollock,dark,0.015920281,mw
604,walleyepollock,dark,0.014678918,mw
605,walleyepollock,dark,0.013529442,mw
606,walleyepollock,dark,0.012465786,mw
607,walleyepollock,dark,0.011482185,mw
608,walleyepollock,dark,0.010573175,mw
609,walleyepollock,dark,0.009733585,mw
610,walleyepollock,dark,0.008958537,mw
611,walleyepollock,dark,0.008243433,mw
612,walleyepollock,dark,0.007583952,mw
613,walleyepollock,dark,0.006976035,mw
614,walleyepollock,dark,0.006415883,mw
615,walleyepollock,dark,0.005899938,mw
616,walleyepollock,dark,0.005424877,mw
617,walleyepollock,dark,0.004987603,mw
618,walleyepollock,dark,0.004585227,mw
619,walleyepollock,dark,0.004215063,mw
620,walleyepollock,dark,0.003874615,mw
621,walleyepollock,dark,0.003561565,mw
622,walleyepollock,dark,0.003273764,mw
623,walleyepollock,dark,0.003009221,mw
624,walleyepollock,dark,0.002766093,mw
625,walleyepollock,dark,0.002542674,mw
626,walleyepollock,dark,0.002337389,mw
627,walleyepollock,dark,0.002148784,mw
628,walleyepollock,dark,0.001975516,mw
629,walleyepollock,dark,0.001816346,mw
630,walleyepollock,dark,0.001670134,mw
631,walleyepollock,dark,0.001535827,mw
632,walleyepollock,dark,0.001412458,mw
633,walleyepollock,dark,0.001299135,mw
634,walleyepollock,dark,0.001195038,mw
635,walleyepollock,dark,0.001099414,mw
636,walleyepollock,dark,0.00101157,mw
637,walleyepollock,dark,0.000930868,mw
638,walleyepollock,dark,0.000856723,mw
639,walleyepollock,dark,0.000788598,mw
640,walleyepollock,dark,0.000725998,mw
641,walleyepollock,dark,0.00066847,mw
642,walleyepollock,dark,0.000615599,mw
643,walleyepollock,dark,0.000567002,mw
644,walleyepollock,dark,0.000522329,mw
645,walleyepollock,dark,0.000481257,mw
646,walleyepollock,dark,0.000443492,mw
647,walleyepollock,dark,0.000408764,mw
648,walleyepollock,dark,0.000376822,mw
649,walleyepollock,dark,0.000347441,mw
650,walleyepollock,dark,0.00032041,mw
651,walleyepollock,dark,0.000295537,mw
